"FID_","presence","aggname","species","LAT","LONG_","UID","AGGNAME_1","LAT_1","LONG_1","REGION","MASK","X","Y","SRTMV4","BIO1_PRDCT","BIO12_PRDC","Same","Elev_Temp","Elev_Preci"
,1.000000,"AV1","Sorexmonticolus",37.825340,-119.772210,2.000000,"AV1",0.000000,0.000000,"YO",1.000000,20023.357710,-21211.643720,1874.252000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"CF2","Sorexmonticolus",37.752878,-119.797693,7.000000,"CF2",0.000000,0.000000,"YO",6.000000,17800.525550,-29272.074600,1879.908000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"CF3","Sorexmonticolus",37.757750,-119.769900,8.000000,"CF3",0.000000,0.000000,"YO",7.000000,20244.648430,-28724.895480,2096.169000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"Ch1","Sorexmonticolus",37.685987,-119.724393,9.000000,"Ch1",0.000000,0.000000,"YO",8.000000,24271.623880,-36691.826580,1104.616000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"DL1","Sorexmonticolus",38.172967,-119.594753,26.000000,"DL1",0.000000,0.000000,"YO",25.000000,35457.053860,17484.555350,2863.963000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"GA1","Sorexmonticolus",37.911700,-119.424950,35.000000,"GA1",0.000000,0.000000,"YO",34.000000,50489.960970,-11482.202040,2371.780000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"GemLake1","Sorexmonticolus",37.758570,-119.159400,36.000000,"GemLake1",0.000000,0.000000,"YO",35.000000,73955.928920,-28330.446110,2781.719000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"GlenAulin1","Sorexmonticolus",37.912060,-119.421350,37.000000,"GlenAulin1",0.000000,0.000000,"YO",36.000000,50805.796380,-11440.259530,2383.204000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"GM1","Sorexmonticolus",38.162540,-119.604610,38.000000,"GM1",0.000000,0.000000,"YO",37.000000,34599.455490,16321.801630,2744.549000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"IC1","Sorexmonticolus",37.777160,-119.566745,42.000000,"IC1",0.000000,0.000000,"YO",41.000000,38108.667350,-26504.641670,2223.218000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"IndianCanyon1","Sorexmonticolus",37.774320,-119.569020,43.000000,"IndianCanyon1",0.000000,0.000000,"YO",42.000000,37909.997220,-26821.264050,2195.465000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"JR1","Sorexmonticolus",37.883580,-119.363400,44.000000,"JR1",0.000000,0.000000,"YO",43.000000,55915.024520,-14573.612980,2684.932000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"KM1","Sorexmonticolus",38.122007,-119.481950,45.000000,"KM1",0.000000,0.000000,"YO",44.000000,45357.610170,11867.696370,2867.498000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
